NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
Apartment im Prenzlauer Berg III,DE,Germany,52.5440328849712,13.4223712696946,Entire home/apt,2,1,1,1,79
"Big room, great a",DE,Germany,52.5433257028119,13.4162784291716,Private room,1,1,1,1,20
Charming apartment in Prenzlauerberg,DE,Germany,52.5431935676868,13.4246997693409,Entire home/apt,2,1,1,1,80
"Beautiful flat, top location in Prenzlauer Berg!",DE,Germany,52.5482900333587,13.4169289600654,Entire home/apt,2,1,1,1,48
GroÃŸe sonnige Wohnung in Prenzlauer Berg,DE,Germany,52.5467858998337,13.4153111937062,Entire home/apt,3,1,1,2,85
HÃ_bsche Wohnung in Prenzlberg,DE,Germany,52.5406640648445,13.4168569104443,Entire home/apt,2,1,1,1,42
"Charming, 120m2 Apartment in P'Berg",DE,Germany,52.5433866745418,13.4260263284427,Entire home/apt,4,1,2,2,120
* Sunny Gorgeous in Best Location *,DE,Germany,52.5444318348201,13.4222184296079,Entire home/apt,4,1,1,2,52
Cozy studio in Prenzlauer Berg,DE,Germany,52.5430367900631,13.4234367867716,Entire home/apt,2,1,0,1,40
WunderschÃ¶nes Altbauzimmer,DE,Germany,52.5426988367787,13.4208138195544,Private room,2,1,1,1,35
Luxury Flat with Amenities in Trendy P-Berg,DE,Germany,52.542940161957,13.4242853916693,Entire home/apt,2,1,1,1,108
Familien Wohnung  Berlin-Prenzlberg,DE,Germany,52.5448720020792,13.4233564652547,Entire home/apt,6,1,1,4,85
gemÃ_tliche Urlaubswohnung fÃ_r kleine Familien,DE,Germany,52.541738923308,13.4236778297742,Entire home/apt,4,1,2,3,80
Dachgeschoss nahe Helmholtzplatz,DE,Germany,52.5459339825208,13.4214109514145,Entire home/apt,3,2,2,2,105
GemÃ_tliche Wohnung im Prenzl. Berg,DE,Germany,52.5447905263741,13.4215082294829,Entire home/apt,3,1,1,1,51
Studio with terrace in Prenzlberg,DE,Germany,52.5445709315639,13.4242079025872,Entire home/apt,2,1,0,1,51
Zetrale Wohnung in Prenzlauer Berg,DE,Germany,52.5398870590771,13.422406832723,Entire home/apt,1,1,0,1,30
The Sky Loft / Dachwohnung,DE,Germany,52.5438427769417,13.4235764905622,Entire home/apt,3,1,1,1,110
In the heart of Prenzlberg,DE,Germany,52.5427776469883,13.4248334698795,Entire home/apt,4,1,1,2,75
GroÃŸe familienfreundliche Maisonette- Wohnung,DE,Germany,52.5425505021128,13.4237176023444,Entire home/apt,5,1.5,3,4,58
Beautiful Apartment in Berlin,DE,Germany,52.5417307265418,13.4233631719382,Entire home/apt,2,1,1,1,62
